path,real,fake
./face_image/real/12387.jpg,1,0
./face_image/fake/9WQLALFQ1B.jpg,0,1
./face_image/fake/8NLM4BRYZG.jpg,0,1
./face_image/real/03631.jpg,1,0
./face_image/real/47244.jpg,1,0
./face_image/real/10508.jpg,1,0
./face_image/fake/8IYRJATYBR.jpg,0,1
./face_image/real/11048.jpg,1,0
./face_image/real/50748.jpg,1,0
./face_image/real/48015.jpg,1,0
./face_image/fake/1HZK3BUH11.jpg,0,1
./face_image/fake/ZW1XX4H0QV.jpg,0,1
./face_image/fake/3HFS3Y97A7.jpg,0,1
./face_image/real/33046.jpg,1,0
./face_image/fake/YNNH6AQV0U.jpg,0,1
./face_image/real/26674.jpg,1,0
./face_image/fake/E96MQOXNYZ.jpg,0,1
./face_image/fake/EQTW9Y9CVS.jpg,0,1
./face_image/real/04834.jpg,1,0
./face_image/fake/SYPS9OZYMY.jpg,0,1
./face_image/real/43872.jpg,1,0
./face_image/real/38778.jpg,1,0
./face_image/real/09792.jpg,1,0
./face_image/real/68179.jpg,1,0
./face_image/real/25402.jpg,1,0
./face_image/real/50238.jpg,1,0
./face_image/real/55852.jpg,1,0
./face_image/real/07301.jpg,1,0
./face_image/fake/BMWSIZB0LH.jpg,0,1
./face_image/fake/DFGM9OW1IM.jpg,0,1
./face_image/real/39080.jpg,1,0
./face_image/real/02795.jpg,1,0
./face_image/real/37145.jpg,1,0
./face_image/real/30030.jpg,1,0
./face_image/fake/4845SVML04.jpg,0,1
./face_image/real/42237.jpg,1,0
./face_image/real/11877.jpg,1,0
./face_image/real/05785.jpg,1,0
./face_image/fake/EZW85Z0I3T.jpg,0,1
./face_image/fake/K3VFVO3AM8.jpg,0,1
./face_image/fake/1IX3MILJV6.jpg,0,1
./face_image/real/51108.jpg,1,0
./face_image/real/30801.jpg,1,0
./face_image/real/10923.jpg,1,0
./face_image/fake/PSFNOLE9WZ.jpg,0,1
./face_image/fake/I38GH432AR.jpg,0,1
./face_image/real/64209.jpg,1,0
./face_image/fake/2JBCJ98UVE.jpg,0,1
./face_image/real/60965.jpg,1,0
./face_image/fake/7SLU77C8BW.jpg,0,1
./face_image/fake/V5CBQKKUG5.jpg,0,1
./face_image/real/09188.jpg,1,0
./face_image/fake/059D5BCDKO.jpg,0,1
./face_image/fake/K4UBZQ8GH3.jpg,0,1
./face_image/fake/ATVWF4YFML.jpg,0,1
./face_image/real/51790.jpg,1,0
./face_image/real/06996.jpg,1,0
./face_image/real/38699.jpg,1,0
./face_image/fake/HKXM6I13VC.jpg,0,1
./face_image/real/21088.jpg,1,0
./face_image/fake/0CD0KC6VON.jpg,0,1
./face_image/real/49298.jpg,1,0
./face_image/fake/CONGNG0HBL.jpg,0,1
./face_image/fake/VHVDATHHBU.jpg,0,1
./face_image/real/55730.jpg,1,0
./face_image/fake/0EI5DFP2ZU.jpg,0,1
./face_image/fake/IDQPJ3SU5I.jpg,0,1
./face_image/fake/PQVFY9LYTA.jpg,0,1
./face_image/real/55292.jpg,1,0
./face_image/real/05071.jpg,1,0
./face_image/real/69987.jpg,1,0
./face_image/fake/H962HZPQOB.jpg,0,1
./face_image/fake/SQ88Y9J37R.jpg,0,1
./face_image/fake/GRVM86EE1G.jpg,0,1
./face_image/fake/2CT9T3L1AT.jpg,0,1
./face_image/real/52636.jpg,1,0
./face_image/real/13880.jpg,1,0
./face_image/real/48536.jpg,1,0
./face_image/real/26328.jpg,1,0
./face_image/real/67514.jpg,1,0
./face_image/real/52001.jpg,1,0
./face_image/fake/KKY2I5BY0M.jpg,0,1
./face_image/fake/J51E70NOQ7.jpg,0,1
./face_image/fake/MMXQ26J4MK.jpg,0,1
./face_image/fake/F5I4QS4CVM.jpg,0,1
./face_image/real/51588.jpg,1,0
./face_image/fake/OZAI1TSCPR.jpg,0,1
./face_image/real/50510.jpg,1,0
./face_image/fake/45HRABBYYX.jpg,0,1
./face_image/fake/VA6CD9KT4X.jpg,0,1
./face_image/real/47382.jpg,1,0
./face_image/real/65403.jpg,1,0
./face_image/fake/SBPQN9T7HC.jpg,0,1
./face_image/real/24009.jpg,1,0
./face_image/fake/XXCD72G969.jpg,0,1
./face_image/real/35793.jpg,1,0
./face_image/real/22367.jpg,1,0
./face_image/real/42121.jpg,1,0
./face_image/real/64777.jpg,1,0
./face_image/fake/8VG95EFF1O.jpg,0,1
./face_image/real/33954.jpg,1,0
./face_image/real/53551.jpg,1,0
./face_image/fake/CWF4VY726X.jpg,0,1
./face_image/fake/H5JGW79PA4.jpg,0,1
./face_image/real/15324.jpg,1,0
./face_image/fake/4L3N7DHSJY.jpg,0,1
./face_image/real/39596.jpg,1,0
./face_image/real/14568.jpg,1,0
./face_image/real/21589.jpg,1,0
./face_image/fake/G2T2V3DDUN.jpg,0,1
./face_image/fake/6EMM9UIMCT.jpg,0,1
./face_image/fake/T2A92FUYDK.jpg,0,1
./face_image/real/53984.jpg,1,0
./face_image/real/57527.jpg,1,0
./face_image/fake/HPXFHTE48B.jpg,0,1
./face_image/real/63477.jpg,1,0
./face_image/fake/HAK0BMUIGT.jpg,0,1
./face_image/real/30780.jpg,1,0
./face_image/fake/AD21QVSSKC.jpg,0,1
./face_image/real/21550.jpg,1,0
./face_image/fake/8HBFL5PD14.jpg,0,1
./face_image/real/60683.jpg,1,0
./face_image/fake/CG019TT0ZV.jpg,0,1
./face_image/fake/37EDIEJ65P.jpg,0,1
./face_image/real/63622.jpg,1,0
./face_image/real/06228.jpg,1,0
./face_image/real/07530.jpg,1,0
./face_image/real/30124.jpg,1,0
./face_image/fake/012N2T4FKG.jpg,0,1
./face_image/fake/HGNHFUZOPT.jpg,0,1
./face_image/fake/Y722BR9RDJ.jpg,0,1
./face_image/fake/YBOLB56A6C.jpg,0,1
./face_image/fake/L1B2JJ028D.jpg,0,1
./face_image/real/02893.jpg,1,0
./face_image/fake/PZRTL32YUL.jpg,0,1
./face_image/fake/Y2ALKZ3HW0.jpg,0,1
./face_image/fake/WX35E676HV.jpg,0,1
./face_image/fake/XVDPN8LC2P.jpg,0,1
./face_image/real/32097.jpg,1,0
./face_image/real/57948.jpg,1,0
./face_image/real/04721.jpg,1,0
./face_image/fake/DHE6QG1XS1.jpg,0,1
./face_image/fake/J1UAQMIYUB.jpg,0,1
./face_image/real/34330.jpg,1,0
./face_image/real/57784.jpg,1,0
./face_image/fake/XOXF845ASO.jpg,0,1
./face_image/real/33208.jpg,1,0
./face_image/real/54872.jpg,1,0
./face_image/fake/TG0L7X8FYI.jpg,0,1
./face_image/real/52613.jpg,1,0
./face_image/real/21700.jpg,1,0
./face_image/fake/1DGQ0KF68W.jpg,0,1
./face_image/real/30984.jpg,1,0
./face_image/real/26809.jpg,1,0
./face_image/real/23393.jpg,1,0
./face_image/fake/303E5DVD1U.jpg,0,1
./face_image/real/47763.jpg,1,0
./face_image/fake/M1DY1N766L.jpg,0,1
./face_image/real/34186.jpg,1,0
./face_image/real/43704.jpg,1,0
./face_image/fake/D57NGOKFZE.jpg,0,1
./face_image/real/43363.jpg,1,0
./face_image/real/40267.jpg,1,0
./face_image/fake/Y2RKH59Y9L.jpg,0,1
./face_image/real/56512.jpg,1,0
./face_image/real/32911.jpg,1,0
./face_image/real/14018.jpg,1,0
./face_image/fake/777W1J2CF0.jpg,0,1
./face_image/real/39910.jpg,1,0
./face_image/real/41534.jpg,1,0
./face_image/real/26475.jpg,1,0
./face_image/fake/LVXH8NGXIJ.jpg,0,1
./face_image/fake/P34YQQQS73.jpg,0,1
./face_image/fake/LXZTGR3PV8.jpg,0,1
./face_image/real/02505.jpg,1,0
./face_image/real/33067.jpg,1,0
./face_image/real/05205.jpg,1,0
./face_image/fake/QJLK6LB6HL.jpg,0,1
./face_image/fake/H6WBD0C1H2.jpg,0,1
./face_image/real/08354.jpg,1,0
./face_image/real/11099.jpg,1,0
./face_image/real/17781.jpg,1,0
./face_image/fake/7YD0UJXH9H.jpg,0,1
./face_image/real/62852.jpg,1,0
./face_image/real/27140.jpg,1,0
./face_image/real/57219.jpg,1,0
./face_image/fake/VC98F048VI.jpg,0,1
./face_image/real/49776.jpg,1,0
./face_image/real/39419.jpg,1,0
./face_image/fake/AC5G820FUL.jpg,0,1
./face_image/fake/2ZHHU7RMGV.jpg,0,1
./face_image/real/37520.jpg,1,0
./face_image/real/33074.jpg,1,0
./face_image/real/55875.jpg,1,0
./face_image/real/66273.jpg,1,0
./face_image/real/43383.jpg,1,0
./face_image/real/35343.jpg,1,0
./face_image/real/18476.jpg,1,0
./face_image/fake/VQGT8EYABQ.jpg,0,1
./face_image/real/42004.jpg,1,0
./face_image/real/68344.jpg,1,0
./face_image/fake/H52HGPP5NC.jpg,0,1
./face_image/real/03289.jpg,1,0
./face_image/real/35726.jpg,1,0
./face_image/fake/IOJ8DXLCUX.jpg,0,1
./face_image/fake/WJ6TN5TS0O.jpg,0,1
./face_image/real/24011.jpg,1,0
./face_image/real/19743.jpg,1,0
./face_image/fake/JOHWUYBGJR.jpg,0,1
./face_image/real/42876.jpg,1,0
./face_image/fake/QEUH7YW9UM.jpg,0,1
./face_image/fake/LPJZ60H2U7.jpg,0,1
./face_image/fake/KHWSJB16NX.jpg,0,1
./face_image/real/54230.jpg,1,0
./face_image/real/45346.jpg,1,0
./face_image/fake/RTJQZ4YUSY.jpg,0,1
./face_image/fake/BLFS102U8H.jpg,0,1
./face_image/real/69114.jpg,1,0
./face_image/fake/TVXKH87QNU.jpg,0,1
./face_image/real/36652.jpg,1,0
./face_image/real/62339.jpg,1,0
./face_image/fake/MWSPHLK9LD.jpg,0,1
./face_image/real/03251.jpg,1,0
./face_image/real/65238.jpg,1,0
./face_image/real/16860.jpg,1,0
./face_image/fake/QVF4MGOWFO.jpg,0,1
./face_image/fake/C51VXAQY0Z.jpg,0,1
./face_image/fake/X1FF4EXKMP.jpg,0,1
./face_image/real/44601.jpg,1,0
./face_image/fake/MPXNCZ30VN.jpg,0,1
./face_image/fake/08GW9GDUQ8.jpg,0,1
./face_image/fake/WMYOQR13NI.jpg,0,1
./face_image/real/60904.jpg,1,0
./face_image/fake/1YAWK9ZTOE.jpg,0,1
./face_image/real/26440.jpg,1,0
./face_image/real/21524.jpg,1,0
./face_image/fake/G8HH0CS3OQ.jpg,0,1
./face_image/fake/23T1WKWYNB.jpg,0,1
./face_image/fake/E0T1HJK32N.jpg,0,1
./face_image/real/50579.jpg,1,0
./face_image/real/49844.jpg,1,0
./face_image/fake/XYS59850Y4.jpg,0,1
./face_image/real/14680.jpg,1,0
./face_image/fake/RIALTJF91G.jpg,0,1
./face_image/fake/U52LTSXXUW.jpg,0,1
./face_image/fake/O0N5PSRC5M.jpg,0,1
./face_image/fake/FG13V9AODG.jpg,0,1
./face_image/fake/IE8GKH7JYM.jpg,0,1
./face_image/fake/OOP8QG48A0.jpg,0,1
./face_image/fake/N40ET12EYL.jpg,0,1
./face_image/fake/YA58QEG9KR.jpg,0,1
./face_image/fake/4MP39YLH1N.jpg,0,1
./face_image/fake/R4NF6WEHX0.jpg,0,1
./face_image/fake/BARMR76TP3.jpg,0,1
./face_image/real/42211.jpg,1,0
./face_image/real/18292.jpg,1,0
./face_image/fake/LOX9GZL4MH.jpg,0,1
./face_image/fake/LUEL1XI439.jpg,0,1
./face_image/fake/NMT03Z6E39.jpg,0,1
./face_image/real/03111.jpg,1,0
./face_image/fake/EAXZ9M277V.jpg,0,1
./face_image/real/09159.jpg,1,0
./face_image/real/12572.jpg,1,0
./face_image/fake/FJ473FOEE7.jpg,0,1
./face_image/fake/88M9146HS9.jpg,0,1
./face_image/real/39077.jpg,1,0
./face_image/fake/ECJBVV33UP.jpg,0,1
./face_image/real/43411.jpg,1,0
./face_image/fake/02XZQCN0ND.jpg,0,1
./face_image/real/25925.jpg,1,0
./face_image/fake/HEYHXCC0OT.jpg,0,1
./face_image/fake/Q25AR8BW9J.jpg,0,1
./face_image/fake/34AVW4TIRF.jpg,0,1
./face_image/fake/473HPVJOBJ.jpg,0,1
./face_image/real/35493.jpg,1,0
./face_image/fake/BLKGNRAABC.jpg,0,1
./face_image/real/36310.jpg,1,0
./face_image/real/13318.jpg,1,0
./face_image/fake/KE6LLBSXB3.jpg,0,1
./face_image/real/17399.jpg,1,0
./face_image/real/25166.jpg,1,0
./face_image/fake/L7HAE6NZH3.jpg,0,1
./face_image/real/63921.jpg,1,0
./face_image/fake/BGG3GMXGPU.jpg,0,1
./face_image/real/37892.jpg,1,0
./face_image/real/16572.jpg,1,0
./face_image/fake/P6QZM2H868.jpg,0,1
./face_image/fake/XXDG55UBQB.jpg,0,1
./face_image/real/47106.jpg,1,0
./face_image/real/45181.jpg,1,0
./face_image/fake/LSP74A3XCK.jpg,0,1
./face_image/fake/U6N3CHACZA.jpg,0,1
./face_image/fake/9AC64UG7GC.jpg,0,1
./face_image/fake/T4347YGP8B.jpg,0,1
./face_image/fake/KFIMIVEHEO.jpg,0,1
./face_image/fake/013O4R3GO3.jpg,0,1
./face_image/real/55509.jpg,1,0
./face_image/fake/ZFEZA0N76N.jpg,0,1
./face_image/fake/85JT6M14S3.jpg,0,1
./face_image/real/68995.jpg,1,0
./face_image/fake/RKB9AYO3SP.jpg,0,1
./face_image/real/46523.jpg,1,0
./face_image/real/26187.jpg,1,0
./face_image/real/35297.jpg,1,0
./face_image/fake/C5MCT2YFNR.jpg,0,1
./face_image/real/27929.jpg,1,0
./face_image/real/24704.jpg,1,0
./face_image/fake/875E5BXPWH.jpg,0,1
./face_image/fake/ALDHOIZXHB.jpg,0,1
./face_image/real/47567.jpg,1,0
./face_image/fake/6LURN7VETW.jpg,0,1
./face_image/fake/LH0OKHENXQ.jpg,0,1
./face_image/real/35161.jpg,1,0
./face_image/real/30441.jpg,1,0
./face_image/fake/WQT64Z1NZM.jpg,0,1
./face_image/fake/YLO9SN9ILF.jpg,0,1
./face_image/real/28709.jpg,1,0
./face_image/fake/7G04SBVY3F.jpg,0,1
./face_image/real/33529.jpg,1,0
./face_image/real/36141.jpg,1,0
./face_image/fake/BXDQJVK4HH.jpg,0,1
./face_image/real/01866.jpg,1,0
./face_image/real/18673.jpg,1,0
./face_image/fake/GPAID28K9P.jpg,0,1
./face_image/fake/0EEN62T40U.jpg,0,1
./face_image/fake/XHGSWQRI68.jpg,0,1
./face_image/real/18862.jpg,1,0
./face_image/real/33517.jpg,1,0
./face_image/real/52685.jpg,1,0
./face_image/fake/8Q9ZOYR9GX.jpg,0,1
./face_image/fake/16QSCLVYE4.jpg,0,1
./face_image/real/18809.jpg,1,0
./face_image/real/22252.jpg,1,0
./face_image/real/53216.jpg,1,0
./face_image/fake/SK0HPTK014.jpg,0,1
./face_image/fake/CE6CQHWNRU.jpg,0,1
./face_image/real/03845.jpg,1,0
./face_image/real/40780.jpg,1,0
./face_image/fake/W8ULZHK6C1.jpg,0,1
./face_image/real/03798.jpg,1,0
./face_image/fake/BIFXTC7AAN.jpg,0,1
./face_image/fake/OV4XET2GCB.jpg,0,1
./face_image/fake/QT80MLQAXN.jpg,0,1
./face_image/real/46567.jpg,1,0
./face_image/real/02143.jpg,1,0
./face_image/fake/35P4RULVA7.jpg,0,1
./face_image/fake/WXZI0TS4QO.jpg,0,1
./face_image/real/03526.jpg,1,0
./face_image/fake/7AYAW4KZ5J.jpg,0,1
./face_image/real/38570.jpg,1,0
./face_image/fake/3PIKL9KO1L.jpg,0,1
./face_image/real/68522.jpg,1,0
./face_image/fake/5JM9LWQ1C4.jpg,0,1
./face_image/real/03720.jpg,1,0
./face_image/real/01872.jpg,1,0
./face_image/fake/940F4TANHF.jpg,0,1
./face_image/fake/SQMSXH0JST.jpg,0,1
./face_image/real/42354.jpg,1,0
./face_image/fake/722SNF7YAF.jpg,0,1
./face_image/real/63899.jpg,1,0
./face_image/fake/TTQAP1Z58L.jpg,0,1
./face_image/real/61114.jpg,1,0
./face_image/real/10820.jpg,1,0
./face_image/real/33833.jpg,1,0
./face_image/real/35026.jpg,1,0
./face_image/real/01681.jpg,1,0
./face_image/real/05643.jpg,1,0
./face_image/fake/2M82RSWUB1.jpg,0,1
./face_image/real/48789.jpg,1,0
./face_image/fake/7NXBBF8NO5.jpg,0,1
./face_image/real/58038.jpg,1,0
./face_image/real/45808.jpg,1,0
./face_image/fake/HSF3Y1M958.jpg,0,1
./face_image/fake/L6SGJYJHFV.jpg,0,1
./face_image/real/22913.jpg,1,0
./face_image/real/06783.jpg,1,0
./face_image/fake/FJAHAZ7FDK.jpg,0,1
./face_image/fake/LTIOJW09PZ.jpg,0,1
./face_image/real/16195.jpg,1,0
./face_image/real/17769.jpg,1,0
./face_image/fake/WQJHBFLOUO.jpg,0,1
./face_image/fake/IS8U1ML60Q.jpg,0,1
./face_image/real/56102.jpg,1,0
./face_image/fake/GU1388FEOI.jpg,0,1
./face_image/real/17760.jpg,1,0
./face_image/real/29730.jpg,1,0
./face_image/fake/JRRTLM8QTY.jpg,0,1
./face_image/real/68269.jpg,1,0
./face_image/real/24416.jpg,1,0
./face_image/real/14267.jpg,1,0
./face_image/fake/I7W4JNUHS1.jpg,0,1
./face_image/fake/3Z6FGIFPQZ.jpg,0,1
./face_image/real/60724.jpg,1,0
./face_image/fake/YPZDVLWFDL.jpg,0,1
./face_image/real/28759.jpg,1,0
./face_image/fake/JUS3126AI1.jpg,0,1
./face_image/fake/BD62IOWS2L.jpg,0,1
./face_image/real/24711.jpg,1,0
./face_image/fake/RGTUB1MRDM.jpg,0,1
./face_image/real/50317.jpg,1,0
./face_image/real/18243.jpg,1,0
./face_image/real/50137.jpg,1,0
./face_image/real/47192.jpg,1,0
./face_image/real/25949.jpg,1,0
./face_image/fake/ZGAWFO7EAF.jpg,0,1
./face_image/fake/9DPS3DA1IK.jpg,0,1
./face_image/real/68959.jpg,1,0
./face_image/fake/WCVXJYQ5BK.jpg,0,1
./face_image/fake/RQX7IUNJ7W.jpg,0,1
./face_image/fake/IR1V2RGDB7.jpg,0,1
./face_image/real/42151.jpg,1,0
./face_image/real/40432.jpg,1,0
./face_image/fake/H428V8E2BH.jpg,0,1
./face_image/real/20993.jpg,1,0
./face_image/real/23021.jpg,1,0
./face_image/fake/N7CNKWBZLT.jpg,0,1
./face_image/fake/SPBNGKB4EI.jpg,0,1
./face_image/fake/OM5LBA8AEG.jpg,0,1
./face_image/real/44070.jpg,1,0
./face_image/fake/GTBD43HR3G.jpg,0,1
./face_image/real/07288.jpg,1,0
./face_image/fake/9XV7Z7WT2T.jpg,0,1
./face_image/real/33745.jpg,1,0
./face_image/fake/4VPCPFE55E.jpg,0,1
./face_image/fake/0LNEMYPSWN.jpg,0,1
./face_image/real/50029.jpg,1,0
./face_image/fake/2022HA9ZHN.jpg,0,1
./face_image/fake/5GEUWXF62O.jpg,0,1
./face_image/real/58373.jpg,1,0
./face_image/real/34148.jpg,1,0
./face_image/real/42574.jpg,1,0
./face_image/fake/RF2I9X134Z.jpg,0,1
./face_image/fake/ATMIC4SSPL.jpg,0,1
./face_image/fake/8F3TUGKE5G.jpg,0,1
./face_image/real/18166.jpg,1,0
./face_image/fake/FZ6JH1SJ56.jpg,0,1
./face_image/real/30859.jpg,1,0
./face_image/real/00865.jpg,1,0
./face_image/real/67763.jpg,1,0
./face_image/real/43871.jpg,1,0
./face_image/fake/75WJJA5GZE.jpg,0,1
./face_image/fake/4ZFI8LFMOZ.jpg,0,1
./face_image/real/16467.jpg,1,0
./face_image/real/59271.jpg,1,0
./face_image/real/24207.jpg,1,0
./face_image/real/18315.jpg,1,0
./face_image/real/64556.jpg,1,0
./face_image/fake/AKRV64L4ZW.jpg,0,1
./face_image/fake/T98D8BL049.jpg,0,1
./face_image/fake/FA83LV0BYT.jpg,0,1
./face_image/real/15191.jpg,1,0
./face_image/real/38909.jpg,1,0
./face_image/fake/XQ7E2OBWOQ.jpg,0,1
./face_image/real/51582.jpg,1,0
./face_image/real/06721.jpg,1,0
./face_image/fake/I3TZ5197VC.jpg,0,1
./face_image/real/20204.jpg,1,0
./face_image/fake/5YPWOUOZ5J.jpg,0,1
./face_image/fake/9ADTGNMSMT.jpg,0,1
./face_image/fake/00V8VPXL3V.jpg,0,1
./face_image/fake/8E1Z0Y636S.jpg,0,1
./face_image/fake/V87WQG5PM3.jpg,0,1
./face_image/real/00600.jpg,1,0
./face_image/real/22120.jpg,1,0
./face_image/fake/EZGXTUG475.jpg,0,1
./face_image/real/49375.jpg,1,0
./face_image/real/47442.jpg,1,0
./face_image/fake/F6LUWLFU85.jpg,0,1
./face_image/fake/TMJ59LKKV4.jpg,0,1
./face_image/fake/TTR5JAOEFP.jpg,0,1
./face_image/fake/ES1DIGM6GV.jpg,0,1
./face_image/fake/H2L8AELTIW.jpg,0,1
./face_image/fake/1X2DE2G1D8.jpg,0,1
./face_image/real/52703.jpg,1,0
./face_image/fake/PAX62K2FY6.jpg,0,1
./face_image/fake/1XB4M0WP8Y.jpg,0,1
./face_image/real/46146.jpg,1,0
./face_image/fake/EJ7713IGCP.jpg,0,1
./face_image/real/36328.jpg,1,0
./face_image/fake/CCHJPN8PJ0.jpg,0,1
./face_image/real/52229.jpg,1,0
./face_image/real/06122.jpg,1,0
./face_image/real/00573.jpg,1,0
./face_image/real/13575.jpg,1,0
./face_image/real/16596.jpg,1,0
./face_image/fake/RELIIQMT90.jpg,0,1
./face_image/fake/Q2DHAFQYKD.jpg,0,1
./face_image/real/68189.jpg,1,0
./face_image/real/12313.jpg,1,0
./face_image/fake/X11QR8JM2L.jpg,0,1
./face_image/fake/E54KDGJQHZ.jpg,0,1
./face_image/fake/IO8WU1X5DF.jpg,0,1
./face_image/real/34259.jpg,1,0
./face_image/fake/XI2HGCRDXO.jpg,0,1
./face_image/fake/72B10LA3WY.jpg,0,1
./face_image/real/11606.jpg,1,0
./face_image/real/52963.jpg,1,0
./face_image/real/00830.jpg,1,0
./face_image/fake/64KM9IUJ1L.jpg,0,1
./face_image/fake/7IXXKCZ2B3.jpg,0,1
./face_image/real/40184.jpg,1,0
./face_image/fake/YHMNFKRX4A.jpg,0,1
./face_image/real/01409.jpg,1,0
./face_image/real/60183.jpg,1,0
./face_image/real/45144.jpg,1,0
./face_image/real/05536.jpg,1,0
./face_image/real/10453.jpg,1,0
./face_image/fake/U74XUFYNEE.jpg,0,1
./face_image/fake/TMDSUVZOSF.jpg,0,1
./face_image/real/34302.jpg,1,0
./face_image/fake/R7CXEV639L.jpg,0,1
./face_image/fake/6PXYFAPT0C.jpg,0,1
./face_image/real/66068.jpg,1,0
./face_image/fake/JJC7NJTONG.jpg,0,1
./face_image/real/14534.jpg,1,0
./face_image/real/66144.jpg,1,0
./face_image/real/25254.jpg,1,0
./face_image/real/30231.jpg,1,0
./face_image/fake/MYODJM7XD6.jpg,0,1
./face_image/real/18771.jpg,1,0
./face_image/real/14224.jpg,1,0
./face_image/fake/0EQEC1H3CD.jpg,0,1
./face_image/real/19491.jpg,1,0
./face_image/real/10915.jpg,1,0
./face_image/real/46151.jpg,1,0
./face_image/fake/6MVX1R5VU3.jpg,0,1
./face_image/fake/A5RRVYPQRB.jpg,0,1
./face_image/real/35910.jpg,1,0
./face_image/real/17874.jpg,1,0
./face_image/fake/NETXW722HE.jpg,0,1
./face_image/fake/NB0O1PRY4R.jpg,0,1
./face_image/fake/OMULCE343Z.jpg,0,1
./face_image/fake/1CAXMOKDOW.jpg,0,1
./face_image/fake/I41OVQ7WXW.jpg,0,1
./face_image/fake/51AIGE3O6K.jpg,0,1
./face_image/real/35938.jpg,1,0
./face_image/fake/E5DKW7RRYD.jpg,0,1
./face_image/real/17279.jpg,1,0
./face_image/real/34208.jpg,1,0
./face_image/fake/ML4CRN2XQW.jpg,0,1
./face_image/fake/N8FTJSWX92.jpg,0,1
./face_image/fake/ARN0U2DW43.jpg,0,1
./face_image/real/46801.jpg,1,0
./face_image/fake/4G81VXT27P.jpg,0,1
./face_image/fake/YLLGI54KIN.jpg,0,1
./face_image/fake/XWAE5OP95L.jpg,0,1
./face_image/fake/WK63RMTJTL.jpg,0,1
./face_image/fake/OVF4UY42KD.jpg,0,1
./face_image/fake/2QMXPZ2XSE.jpg,0,1
./face_image/fake/MR8Q4W0HUE.jpg,0,1
./face_image/fake/33T9LDRPL0.jpg,0,1
./face_image/fake/8XFOM4GPCG.jpg,0,1
./face_image/real/23948.jpg,1,0
./face_image/real/21638.jpg,1,0
./face_image/fake/TL21XIS223.jpg,0,1
./face_image/real/57460.jpg,1,0
./face_image/real/32182.jpg,1,0
./face_image/real/41873.jpg,1,0
./face_image/fake/YT2N5MCHS5.jpg,0,1
./face_image/real/06750.jpg,1,0
./face_image/real/56815.jpg,1,0
./face_image/real/46046.jpg,1,0
./face_image/fake/DXXHYO4RNY.jpg,0,1
./face_image/fake/9SNVLI3FDJ.jpg,0,1
./face_image/real/34795.jpg,1,0
./face_image/real/31911.jpg,1,0
./face_image/fake/WR6NZYV3TA.jpg,0,1
./face_image/real/16454.jpg,1,0
./face_image/real/22415.jpg,1,0
./face_image/fake/JM7ZYSC4O2.jpg,0,1
./face_image/fake/4PKQWZS36K.jpg,0,1
./face_image/fake/Q44AE4F9Z6.jpg,0,1
./face_image/fake/S02Q8EKZWF.jpg,0,1
./face_image/fake/0BPAESC4F7.jpg,0,1
./face_image/real/04842.jpg,1,0
./face_image/fake/PNVFVVR26E.jpg,0,1
./face_image/fake/77DPD6BOE6.jpg,0,1
./face_image/real/27160.jpg,1,0
./face_image/real/60136.jpg,1,0
./face_image/fake/CD1NM3QMGO.jpg,0,1
./face_image/real/19209.jpg,1,0
./face_image/fake/4SIEAM62KG.jpg,0,1
./face_image/real/39664.jpg,1,0
./face_image/fake/0MKSFI2OIK.jpg,0,1
./face_image/fake/1JIZ1X9HCZ.jpg,0,1
./face_image/real/62736.jpg,1,0
./face_image/real/23280.jpg,1,0
./face_image/real/45001.jpg,1,0
./face_image/fake/2Q36BD8CU3.jpg,0,1
./face_image/real/56160.jpg,1,0
./face_image/fake/12FBF5HR5J.jpg,0,1
./face_image/real/39720.jpg,1,0
./face_image/fake/9GIB4VYHJU.jpg,0,1
./face_image/real/12402.jpg,1,0
./face_image/real/38942.jpg,1,0
./face_image/fake/KKWOC4CUAB.jpg,0,1
./face_image/real/44240.jpg,1,0
./face_image/real/13784.jpg,1,0
./face_image/fake/FAESWVSFEN.jpg,0,1
./face_image/fake/NXVXMEDJMV.jpg,0,1
./face_image/fake/YB78RHS1XL.jpg,0,1
./face_image/fake/D5X2F3BEUP.jpg,0,1
./face_image/fake/LRIDID2K0C.jpg,0,1
./face_image/real/15305.jpg,1,0
./face_image/fake/FG2PBPVYMU.jpg,0,1
./face_image/fake/F08ADS8ZDT.jpg,0,1
./face_image/real/55190.jpg,1,0
./face_image/fake/CYJDDH61UZ.jpg,0,1
./face_image/real/66746.jpg,1,0
./face_image/fake/OMSH1C7IWO.jpg,0,1
./face_image/fake/4F4LEGU8KD.jpg,0,1
./face_image/real/15157.jpg,1,0
./face_image/real/18406.jpg,1,0
./face_image/real/66605.jpg,1,0
./face_image/real/31786.jpg,1,0
./face_image/real/38426.jpg,1,0
./face_image/real/62341.jpg,1,0
./face_image/fake/LDE4CM5IUX.jpg,0,1
./face_image/fake/0NIOS55EZ0.jpg,0,1
./face_image/fake/VWSOO4NJB0.jpg,0,1
./face_image/real/39518.jpg,1,0
./face_image/real/03669.jpg,1,0
./face_image/fake/S43MNC086B.jpg,0,1
./face_image/real/48284.jpg,1,0
./face_image/fake/KQPKI6BKKE.jpg,0,1
./face_image/real/35491.jpg,1,0
./face_image/fake/K28ITTRB8W.jpg,0,1
./face_image/real/64197.jpg,1,0
./face_image/real/68240.jpg,1,0
./face_image/fake/MM3MMPRBEY.jpg,0,1
./face_image/fake/SFSOXZ8P8K.jpg,0,1
